# television	inicio_seg	largo_seg	comercial	score
mega-2014_04_10	2226.658	31.665	ballerina	0.6123
mega-2014_04_10	185.318	30.464	colgate sensitive	0.701
mega-2014_04_10	831.998	30.464	colgate sensitive	0.8921
mega-2014_04_10	850.016	30.464	colgate sensitive	0.865
mega-2014_04_10	925.324	30.464	colgate sensitive	0.6259
mega-2014_04_10	1114.013	30.464	colgate sensitive	0.8306
mega-2014_04_10	1748.013	30.464	colgate sensitive	0.667
mega-2014_04_10	1790.656	30.464	colgate sensitive	0.5371
mega-2014_04_10	1908.006	30.464	colgate sensitive	0.6557
mega-2014_04_10	2078.009	30.464	colgate sensitive	0.7842
mega-2014_04_10	2399.33	30.464	colgate sensitive	0.5722
mega-2014_04_10	2421.319	30.464	colgate sensitive	0.6375
mega-2014_04_10	2715.346	30.464	colgate sensitive	0.6919
mega-2014_04_10	3530.66	30.464	colgate sensitive	0.582
mega-2014_04_10	31.331	30.03	colgate total12	0.681
mega-2014_04_10	469.336	30.03	colgate total12	0.4772
mega-2014_04_10	548.014	30.03	colgate total12	0.6579
mega-2014_04_10	678.011	30.03	colgate total12	0.6891
mega-2014_04_10	855.321	30.03	colgate total12	0.8187
mega-2014_04_10	1780.679	30.03	colgate total12	0.604
mega-2014_04_10	1897.996	30.03	colgate total12	0.6354
mega-2014_04_10	2087.319	30.03	colgate total12	0.8036
mega-2014_04_10	2106.671	30.03	colgate total12	0.7542
mega-2014_04_10	2487.986	30.03	colgate total12	0.483
mega-2014_04_10	2978.008	30.03	colgate total12	0.6331
mega-2014_04_10	3019.35	30.03	colgate total12	0.5393
mega-2014_04_10	3536.667	30.03	colgate total12	0.759
mega-2014_04_10	38.672	31.632	cristal	0.5635
mega-2014_04_10	327.327	31.632	cristal	0.5586
mega-2014_04_10	697.33	31.632	cristal	0.7215
mega-2014_04_10	899.999	31.632	cristal	0.6017
mega-2014_04_10	1025.992	31.632	cristal	0.4468
mega-2014_04_10	1055.321	31.632	cristal	0.7105
mega-2014_04_10	2116.014	31.632	cristal	0.9533
mega-2014_04_10	2133.999	31.632	cristal	0.8997
mega-2014_04_10	2165.33	31.632	cristal	0.6424
mega-2014_04_10	2878.676	31.632	cristal	0.618
mega-2014_04_10	2972.67	31.632	cristal	0.6988
mega-2014_04_10	3033.33	31.632	cristal	0.6192
mega-2014_04_10	3118.015	31.632	cristal	0.6357
mega-2014_04_10	3138.669	31.632	cristal	0.7147
mega-2014_04_10	3170.0	31.632	cristal	0.9672
mega-2014_04_10	3185.349	31.632	cristal	0.8998
mega-2014_04_10	3465.329	31.632	cristal	0.6554
mega-2014_04_10	1040.673	30.13	dfm motor	0.6342
mega-2014_04_10	3053.317	30.13	dfm motor	0.744
mega-2014_04_10	3281.345	30.13	dfm motor	0.725
mega-2014_04_10	3389.319	30.13	dfm motor	0.6018
mega-2014_04_10	172.673	15.048	dove desodorante hombre	0.642
mega-2014_04_10	178.678	15.048	dove desodorante hombre	0.6816
mega-2014_04_10	192.659	15.048	dove desodorante hombre	0.675
mega-2014_04_10	341.341	15.048	dove desodorante hombre	0.6795
mega-2014_04_10	432.666	15.048	dove desodorante hombre	0.7311
mega-2014_04_10	717.984	15.048	dove desodorante hombre	0.6318
mega-2014_04_10	985.985	15.048	dove desodorante hombre	0.662
mega-2014_04_10	1276.008	15.048	dove desodorante hombre	0.6588
mega-2014_04_10	2309.34	15.048	dove desodorante hombre	0.6909
mega-2014_04_10	2591.322	15.048	dove desodorante hombre	0.6435
mega-2014_04_10	2639.337	15.048	dove desodorante hombre	0.6211
mega-2014_04_10	2689.32	15.048	dove desodorante hombre	0.5614
mega-2014_04_10	2787.318	15.048	dove desodorante hombre	0.6951
mega-2014_04_10	2832.663	15.048	dove desodorante hombre	0.6586
mega-2014_04_10	2872.002	15.048	dove desodorante hombre	0.5954
mega-2014_04_10	3206.003	15.048	dove desodorante hombre	0.6902
mega-2014_04_10	3244.675	15.048	dove desodorante hombre	0.6788
mega-2014_04_10	3354.651	15.048	dove desodorante hombre	0.9766
mega-2014_04_10	3367.331	15.048	dove desodorante hombre	0.8188
mega-2014_04_10	864.664	30.03	dove pelo	0.6853
mega-2014_04_10	1618.65	30.03	dove pelo	0.8157
mega-2014_04_10	1819.985	30.03	dove pelo	0.6036
mega-2014_04_10	2387.986	30.03	dove pelo	0.8485
mega-2014_04_10	2632.663	30.03	dove pelo	0.5352
mega-2014_04_10	3450.681	30.03	dove pelo	0.6128
mega-2014_04_10	3543.34	30.03	dove pelo	0.6675
mega-2014_04_10	438.672	16.25	falabella connect	0.9037
mega-2014_04_10	449.349	16.25	falabella connect	0.9419
mega-2014_04_10	879.345	16.25	falabella connect	0.7674
mega-2014_04_10	979.345	16.25	falabella connect	0.5775
mega-2014_04_10	1286.652	16.25	falabella connect	0.5259
mega-2014_04_10	2002.667	16.25	falabella connect	0.7062
mega-2014_04_10	2082.013	16.25	falabella connect	0.7016
mega-2014_04_10	2093.992	16.25	falabella connect	0.4597
mega-2014_04_10	2691.989	16.25	falabella connect	0.9076
mega-2014_04_10	2712.009	16.25	falabella connect	0.9841
mega-2014_04_10	3336.667	16.25	falabella connect	0.8686
mega-2014_04_10	3344.007	16.25	falabella connect	0.907
mega-2014_04_10	3350.013	16.25	falabella connect	0.829
mega-2014_04_10	673.339	31.765	ferreteria mts	0.7445
mega-2014_04_10	1799.998	31.765	ferreteria mts	0.6424
mega-2014_04_10	1825.323	31.765	ferreteria mts	0.6374
mega-2014_04_10	2933.33	31.765	ferreteria mts	0.5321
mega-2014_04_10	3324.655	31.765	ferreteria mts	0.9452
mega-2014_04_10	668.668	31.765	limon soda	0.6391
mega-2014_04_10	1972.671	31.765	limon soda	0.759
mega-2014_04_10	1990.655	31.765	limon soda	0.7472
mega-2014_04_10	2008.673	31.765	limon soda	0.7647
mega-2014_04_10	2550.681	31.765	limon soda	0.8074
mega-2014_04_10	2889.987	31.765	limon soda	0.7936
mega-2014_04_10	2904.001	31.765	limon soda	0.7098
mega-2014_04_10	1207.339	20.988	mall plaza	0.6013
mega-2014_04_10	72.005	31.598	mall plaza (2)	0.6484
mega-2014_04_10	98.665	31.598	mall plaza (2)	0.7212
mega-2014_04_10	256.656	31.598	mall plaza (2)	0.946
mega-2014_04_10	268.001	31.598	mall plaza (2)	0.9261
mega-2014_04_10	279.346	31.598	mall plaza (2)	0.8959
mega-2014_04_10	627.994	31.598	mall plaza (2)	0.6997
mega-2014_04_10	1461.994	31.598	mall plaza (2)	0.7699
mega-2014_04_10	1876.007	31.598	mall plaza (2)	0.6495
mega-2014_04_10	2221.319	31.598	mall plaza (2)	0.684
mega-2014_04_10	3263.327	31.598	mall plaza (2)	0.6886
mega-2014_04_10	3577.34	31.598	mall plaza (2)	0.6973
mega-2014_04_10	143.343	31.598	mr big (2)	0.6822
mega-2014_04_10	808.007	31.598	mr big (2)	0.7421
mega-2014_04_10	827.326	31.598	mr big (2)	0.8075
mega-2014_04_10	1109.342	31.598	mr big (2)	0.6633
mega-2014_04_10	1770.669	21.521	omo1	0.5682
mega-2014_04_10	2643.341	21.521	omo1	0.867
mega-2014_04_10	2652.016	21.521	omo1	0.9797
mega-2014_04_10	3248.011	21.521	omo1	0.5847
mega-2014_04_10	655.989	20.053	pantene expert	0.6065
mega-2014_04_10	1515.347	20.053	pantene expert	0.6027
mega-2014_04_10	2514.679	20.053	pantene expert	0.7286
mega-2014_04_10	3566.663	20.053	pantene expert	0.7229
mega-2014_04_10	12.679	32.199	petrobras pantuflas mundialeras	0.6389
mega-2014_04_10	48.682	32.199	petrobras pantuflas mundialeras	0.6532
mega-2014_04_10	102.669	32.199	petrobras pantuflas mundialeras	0.6162
mega-2014_04_10	461.995	32.199	petrobras pantuflas mundialeras	0.6217
mega-2014_04_10	1082.682	32.199	petrobras pantuflas mundialeras	0.6093
mega-2014_04_10	1244.677	32.199	petrobras pantuflas mundialeras	0.7692
mega-2014_04_10	1256.655	32.199	petrobras pantuflas mundialeras	0.7698
mega-2014_04_10	1402.001	32.199	petrobras pantuflas mundialeras	0.7499
mega-2014_04_10	1421.987	32.199	petrobras pantuflas mundialeras	0.7747
mega-2014_04_10	1674.673	32.199	petrobras pantuflas mundialeras	0.6998
mega-2014_04_10	1727.993	32.199	petrobras pantuflas mundialeras	0.6253
mega-2014_04_10	1742.007	32.199	petrobras pantuflas mundialeras	0.5043
mega-2014_04_10	1759.324	32.199	petrobras pantuflas mundialeras	0.7252
mega-2014_04_10	1929.995	32.199	petrobras pantuflas mundialeras	0.6702
mega-2014_04_10	2041.339	32.199	petrobras pantuflas mundialeras	0.6365
mega-2014_04_10	2829.326	32.199	petrobras pantuflas mundialeras	0.8476
mega-2014_04_10	3002.666	32.199	petrobras pantuflas mundialeras	0.6273
mega-2014_04_10	3096.66	32.199	petrobras pantuflas mundialeras	0.6649
mega-2014_04_10	3121.986	32.199	petrobras pantuflas mundialeras	0.6081
mega-2014_04_10	3412.676	32.199	petrobras pantuflas mundialeras	0.7042
mega-2014_04_10	1783.348	30.33	presto	0.614
mega-2014_04_10	2230.662	30.33	presto	0.7551
mega-2014_04_10	2299.998	30.33	presto	0.5566
mega-2014_04_10	3272.669	30.33	presto	0.7504
mega-2014_04_10	3429.993	30.33	presto	0.5542
mega-2014_04_10	1043.342	30.964	samsung	0.5573
mega-2014_04_10	1389.321	30.964	samsung	0.6858
mega-2014_04_10	1406.672	30.964	samsung	0.6604
mega-2014_04_10	1649.348	30.964	samsung	0.6273
mega-2014_04_10	1661.326	30.964	samsung	0.6133
mega-2014_04_10	2558.656	30.964	samsung	0.7149
mega-2014_04_10	3010.007	30.964	samsung	0.65
mega-2014_04_10	3510.007	30.964	samsung	0.7025
mega-2014_04_10	297.998	25.092	scotiabank	0.8884
mega-2014_04_10	315.348	25.092	scotiabank	0.9425
mega-2014_04_10	417.317	25.092	scotiabank	0.7612
mega-2014_04_10	950.683	25.092	scotiabank	0.8842
mega-2014_04_10	972.004	25.092	scotiabank	0.9303
mega-2014_04_10	983.349	25.092	scotiabank	0.8033
mega-2014_04_10	1482.681	25.092	scotiabank	0.8818
mega-2014_04_10	1491.323	25.092	scotiabank	0.9476
mega-2014_04_10	1589.321	25.092	scotiabank	0.8869
mega-2014_04_10	1605.337	25.092	scotiabank	0.9333
mega-2014_04_10	1738.003	25.092	scotiabank	0.5466
mega-2014_04_10	1997.329	25.092	scotiabank	0.7725
mega-2014_04_10	2141.339	25.092	scotiabank	0.5392
mega-2014_04_10	2150.682	25.092	scotiabank	0.5384
mega-2014_04_10	2269.334	25.092	scotiabank	0.4818
mega-2014_04_10	2593.324	25.092	scotiabank	0.5351
mega-2014_04_10	2602.667	25.092	scotiabank	0.532
mega-2014_04_10	3437.334	25.092	scotiabank	0.5323
mega-2014_04_10	3455.319	25.092	scotiabank	0.5052
mega-2014_04_10	817.35	31.532	soprole panacota	0.5251
mega-2014_04_10	1132.665	31.532	soprole panacota	0.623
mega-2014_04_10	1812.01	31.532	soprole panacota	0.6399
mega-2014_04_10	2708.673	31.532	soprole panacota	0.5995
mega-2014_04_10	3423.987	31.532	soprole panacota	0.7419
mega-2014_04_10	199.332	31.698	vtr	0.5921
mega-2014_04_10	369.336	31.698	vtr	0.8176
mega-2014_04_10	389.99	31.698	vtr	0.9054
mega-2014_04_11	3138.669	31.665	ballerina	0.5267
mega-2014_04_11	34.668	30.464	colgate sensitive	0.5833
mega-2014_04_11	826.659	30.464	colgate sensitive	0.6305
mega-2014_04_11	1045.344	30.464	colgate sensitive	0.6037
mega-2014_04_11	1063.329	30.464	colgate sensitive	0.6476
mega-2014_04_11	1079.345	30.464	colgate sensitive	0.6416
mega-2014_04_11	1506.005	30.464	colgate sensitive	0.706
mega-2014_04_11	3201.332	30.464	colgate sensitive	0.6776
mega-2014_04_11	3242.673	30.464	colgate sensitive	0.5765
mega-2014_04_11	2.002	30.03	colgate total12	0.5891
mega-2014_04_11	19.987	30.03	colgate total12	0.6028
mega-2014_04_11	75.342	30.03	colgate total12	0.805
mega-2014_04_11	400.0	30.03	colgate total12	0.6932
mega-2014_04_11	763.329	30.03	colgate total12	0.4699
mega-2014_04_11	1110.009	30.03	colgate total12	0.7817
mega-2014_04_11	3178.008	30.03	colgate total12	0.6337
mega-2014_04_11	3249.346	30.03	colgate total12	0.7023
mega-2014_04_11	270.003	31.632	cristal	0.5553
mega-2014_04_11	691.991	31.632	cristal	0.5781
mega-2014_04_11	1538.003	31.632	cristal	0.6251
mega-2014_04_11	1787.319	31.632	cristal	0.8779
mega-2014_04_11	1802.667	31.632	cristal	0.8956
mega-2014_04_11	1976.675	31.632	cristal	0.7072
mega-2014_04_11	1998.663	31.632	cristal	0.613
mega-2014_04_11	2086.651	31.632	cristal	0.9573
mega-2014_04_11	2103.334	31.632	cristal	0.9225
mega-2014_04_11	2878.676	31.632	cristal	0.5556
mega-2014_04_11	3060.658	31.632	cristal	0.7028
mega-2014_04_11	3076.006	31.632	cristal	0.697
mega-2014_04_11	3118.015	31.632	cristal	0.679
mega-2014_04_11	3158.656	31.632	cristal	0.7153
mega-2014_04_11	3238.001	31.632	cristal	0.6733
mega-2014_04_11	3333.33	31.632	cristal	0.9695
mega-2014_04_11	3345.342	31.632	cristal	0.9305
mega-2014_04_11	3444.675	31.632	cristal	0.7405
mega-2014_04_11	122.656	30.13	dfm motor	0.9682
mega-2014_04_11	138.005	30.13	dfm motor	0.8931
mega-2014_04_11	610.677	30.13	dfm motor	0.7358
mega-2014_04_11	1827.993	30.13	dfm motor	0.7163
mega-2014_04_11	3129.326	30.13	dfm motor	0.7846
mega-2014_04_11	3321.318	30.13	dfm motor	0.7461
mega-2014_04_11	3416.68	30.13	dfm motor	0.7654
mega-2014_04_11	100.0	15.048	dove desodorante hombre	0.6259
mega-2014_04_11	454.654	15.048	dove desodorante hombre	0.6387
mega-2014_04_11	460.66	15.048	dove desodorante hombre	0.7002
mega-2014_04_11	1221.32	15.048	dove desodorante hombre	0.6223
mega-2014_04_11	1346.011	15.048	dove desodorante hombre	0.6002
mega-2014_04_11	1992.657	15.048	dove desodorante hombre	0.6041
mega-2014_04_11	2413.344	15.048	dove desodorante hombre	0.647
mega-2014_04_11	2575.339	15.048	dove desodorante hombre	0.6242
mega-2014_04_11	2745.343	15.048	dove desodorante hombre	0.6794
mega-2014_04_11	2827.324	15.048	dove desodorante hombre	0.7116
mega-2014_04_11	2855.987	15.048	dove desodorante hombre	0.7818
mega-2014_04_11	229.996	30.03	dove pelo	0.7022
mega-2014_04_11	319.986	30.03	dove pelo	0.5138
mega-2014_04_11	1295.327	30.03	dove pelo	0.5853
mega-2014_04_11	1367.333	30.03	dove pelo	0.6521
mega-2014_04_11	1840.672	30.03	dove pelo	0.7874
mega-2014_04_11	1904.002	30.03	dove pelo	0.4836
mega-2014_04_11	2138.67	30.03	dove pelo	0.7893
mega-2014_04_11	2231.329	30.03	dove pelo	0.7743
mega-2014_04_11	2255.987	30.03	dove pelo	0.7899
mega-2014_04_11	2397.328	30.03	dove pelo	0.7943
mega-2014_04_11	2676.674	30.03	dove pelo	0.7081
mega-2014_04_11	2925.99	30.03	dove pelo	0.7131
mega-2014_04_11	3509.339	30.03	dove pelo	0.8918
mega-2014_04_11	3519.349	30.03	dove pelo	0.9428
mega-2014_04_11	368.668	16.25	falabella connect	0.977
mega-2014_04_11	576.676	16.25	falabella connect	0.8741
mega-2014_04_11	583.983	16.25	falabella connect	0.9034
mega-2014_04_11	591.324	16.25	falabella connect	0.9438
mega-2014_04_11	676.009	16.25	falabella connect	0.7212
mega-2014_04_11	723.99	16.25	falabella connect	0.9143
mega-2014_04_11	731.331	16.25	falabella connect	0.6537
mega-2014_04_11	737.337	16.25	falabella connect	0.9637
mega-2014_04_11	1245.344	16.25	falabella connect	0.5715
mega-2014_04_11	1495.327	16.25	falabella connect	0.6785
mega-2014_04_11	2063.995	16.25	falabella connect	0.9085
mega-2014_04_11	2071.336	16.25	falabella connect	0.9129
mega-2014_04_11	2078.677	16.25	falabella connect	0.9418
mega-2014_04_11	2172.67	16.25	falabella connect	0.981
mega-2014_04_11	2204.002	16.25	falabella connect	0.4893
mega-2014_04_11	2246.678	16.25	falabella connect	0.5739
mega-2014_04_11	2749.347	16.25	falabella connect	0.5793
mega-2014_04_11	2755.319	16.25	falabella connect	0.4985
mega-2014_04_11	2819.984	16.25	falabella connect	0.623
mega-2014_04_11	2825.99	16.25	falabella connect	0.9646
mega-2014_04_11	2897.995	16.25	falabella connect	0.5599
mega-2014_04_11	3452.683	16.25	falabella connect	0.5581
mega-2014_04_11	3529.993	16.25	falabella connect	0.7723
mega-2014_04_11	3540.003	16.25	falabella connect	0.8941
mega-2014_04_11	614.013	31.765	ferreteria mts	0.7023
mega-2014_04_11	1261.994	31.765	ferreteria mts	0.9364
mega-2014_04_11	1273.339	31.765	ferreteria mts	0.9252
mega-2014_04_11	1334.667	31.765	ferreteria mts	0.7445
mega-2014_04_11	1716.682	31.765	ferreteria mts	0.9402
mega-2014_04_11	1729.328	31.765	ferreteria mts	0.9489
mega-2014_04_11	1831.329	31.765	ferreteria mts	0.7007
mega-2014_04_11	2829.326	31.765	ferreteria mts	0.6545
mega-2014_04_11	595.328	31.765	limon soda	0.5957
mega-2014_04_11	705.338	31.765	limon soda	0.5715
mega-2014_04_11	1944.009	31.765	limon soda	0.632
mega-2014_04_11	2040.672	31.765	limon soda	0.9547
mega-2014_04_11	2054.653	31.765	limon soda	0.9052
mega-2014_04_11	2693.991	31.765	limon soda	0.9377
mega-2014_04_11	2708.673	31.765	limon soda	0.8987
mega-2014_04_11	2914.678	31.765	limon soda	0.5733
mega-2014_04_11	3471.334	31.765	limon soda	0.938
mega-2014_04_11	3488.652	31.765	limon soda	0.9056
mega-2014_04_11	619.986	31.598	mall plaza (2)	0.8955
mega-2014_04_11	636.002	31.598	mall plaza (2)	0.914
mega-2014_04_11	647.347	31.598	mall plaza (2)	0.9009
mega-2014_04_11	1181.347	31.598	mall plaza (2)	0.666
mega-2014_04_11	1511.343	31.598	mall plaza (2)	0.6816
mega-2014_04_11	2434.666	31.598	mall plaza (2)	0.8682
mega-2014_04_11	2451.349	31.598	mall plaza (2)	0.8923
mega-2014_04_11	2493.324	31.598	mall plaza (2)	0.6056
mega-2014_04_11	2937.334	31.598	mall plaza (2)	0.8601
mega-2014_04_11	2953.984	31.598	mall plaza (2)	0.9121
mega-2014_04_11	3187.317	31.598	mall plaza (2)	0.6965
mega-2014_04_11	68.001	31.598	mr big (2)	0.6686
mega-2014_04_11	338.672	21.521	omo1	0.7544
mega-2014_04_11	703.336	21.521	omo1	0.5161
mega-2014_04_11	969.335	21.521	omo1	0.6296
mega-2014_04_11	1389.989	21.521	omo1	0.7059
mega-2014_04_11	2304.669	21.521	omo1	0.4738
mega-2014_04_11	2419.984	21.521	omo1	0.5031
mega-2014_04_11	3391.989	21.521	omo1	0.4888
mega-2014_04_11	159.326	20.053	pantene expert	0.8714
mega-2014_04_11	169.336	20.053	pantene expert	0.912
mega-2014_04_11	385.318	20.053	pantene expert	0.6038
mega-2014_04_11	2793.991	20.053	pantene expert	0.8654
mega-2014_04_11	2806.671	20.053	pantene expert	0.8897
mega-2014_04_11	3135.332	20.053	pantene expert	0.5434
mega-2014_04_11	3184.681	20.053	pantene expert	0.6873
mega-2014_04_11	282.015	32.199	petrobras pantuflas mundialeras	0.6524
mega-2014_04_11	351.318	32.199	petrobras pantuflas mundialeras	0.5792
mega-2014_04_11	819.318	32.199	petrobras pantuflas mundialeras	0.8
mega-2014_04_11	1150.683	32.199	petrobras pantuflas mundialeras	0.7399
mega-2014_04_11	1534.667	32.199	petrobras pantuflas mundialeras	0.6455
mega-2014_04_11	1547.346	32.199	petrobras pantuflas mundialeras	0.5958
mega-2014_04_11	1865.33	32.199	petrobras pantuflas mundialeras	0.7319
mega-2014_04_11	2598.663	32.199	petrobras pantuflas mundialeras	0.7734
mega-2014_04_11	2719.984	32.199	petrobras pantuflas mundialeras	0.6631
mega-2014_04_11	299.332	30.33	presto	0.5729
mega-2014_04_11	1300.666	30.33	presto	0.4815
mega-2014_04_11	1325.324	30.33	presto	0.6222
mega-2014_04_11	3021.318	30.33	presto	0.8481
mega-2014_04_11	3040.004	30.33	presto	0.8999
mega-2014_04_11	327.994	30.964	samsung	0.6239
mega-2014_04_11	755.989	30.964	samsung	0.7276
mega-2014_04_11	872.004	30.964	samsung	0.92
mega-2014_04_11	899.332	30.964	samsung	0.9777
mega-2014_04_11	1095.995	30.964	samsung	0.5511
mega-2014_04_11	1153.319	30.964	samsung	0.6554
mega-2014_04_11	1406.005	30.964	samsung	0.7775
mega-2014_04_11	2282.68	30.964	samsung	0.6472
mega-2014_04_11	2337.335	30.964	samsung	0.9717
mega-2014_04_11	2425.99	30.964	samsung	0.6971
mega-2014_04_11	2994.658	30.964	samsung	0.9511
mega-2014_04_11	3008.672	30.964	samsung	0.9847
mega-2014_04_11	239.339	25.092	scotiabank	0.905
mega-2014_04_11	255.322	25.092	scotiabank	0.9377
mega-2014_04_11	485.318	25.092	scotiabank	0.8958
mega-2014_04_11	506.005	25.092	scotiabank	0.9299
mega-2014_04_11	1007.34	25.092	scotiabank	0.8902
mega-2014_04_11	1027.994	25.092	scotiabank	0.9234
mega-2014_04_11	1353.319	25.092	scotiabank	0.5423
mega-2014_04_11	2902.667	25.092	scotiabank	0.7643
mega-2014_04_11	292.659	31.532	soprole panacota	0.7504
mega-2014_04_11	700.667	31.532	soprole panacota	0.5361
mega-2014_04_11	1628.66	31.532	soprole panacota	0.6987
mega-2014_04_11	2307.338	31.532	soprole panacota	0.8142
mega-2014_04_11	2730.661	31.532	soprole panacota	0.8191
mega-2014_04_11	193.994	31.698	vtr	0.852
mega-2014_04_11	210.677	31.698	vtr	0.9175
mega-2014_04_11	1427.993	31.698	vtr	0.917
mega-2014_04_11	1438.671	31.698	vtr	0.8762
mega-2014_04_11	1663.996	31.698	vtr	0.8172
mega-2014_04_11	1684.683	31.698	vtr	0.9108
mega-2014_04_11	3284.014	31.698	vtr	0.9133
mega-2014_04_16	1255.321	31.665	ballerina	0.8654
mega-2014_04_16	1267.333	31.665	ballerina	0.9023
mega-2014_04_16	1278.677	31.665	ballerina	0.9118
mega-2014_04_16	245.345	30.464	colgate sensitive	0.7907
mega-2014_04_16	269.336	30.464	colgate sensitive	0.8138
mega-2014_04_16	653.319	30.464	colgate sensitive	0.5926
mega-2014_04_16	912.678	30.464	colgate sensitive	0.7066
mega-2014_04_16	1146.011	30.464	colgate sensitive	0.6123
mega-2014_04_16	1504.67	30.464	colgate sensitive	0.5984
mega-2014_04_16	1628.66	30.464	colgate sensitive	0.6813
mega-2014_04_16	1885.984	30.464	colgate sensitive	0.7232
mega-2014_04_16	1993.325	30.464	colgate sensitive	0.7525
mega-2014_04_16	2109.341	30.464	colgate sensitive	0.5953
mega-2014_04_16	2194.659	30.464	colgate sensitive	0.9602
mega-2014_04_16	2207.338	30.464	colgate sensitive	0.9816
mega-2014_04_16	2316.014	30.464	colgate sensitive	0.9101
mega-2014_04_16	2326.658	30.464	colgate sensitive	0.9636
mega-2014_04_16	2338.67	30.464	colgate sensitive	0.9789
mega-2014_04_16	2477.342	30.464	colgate sensitive	0.5546
mega-2014_04_16	2493.991	30.464	colgate sensitive	0.6663
mega-2014_04_16	2547.345	30.464	colgate sensitive	0.7283
mega-2014_04_16	2610.675	30.464	colgate sensitive	0.6769
mega-2014_04_16	2707.338	30.464	colgate sensitive	0.6904
mega-2014_04_16	3172.002	30.464	colgate sensitive	0.5908
mega-2014_04_16	3437.334	30.464	colgate sensitive	0.6663
mega-2014_04_16	3499.329	30.464	colgate sensitive	0.7519
mega-2014_04_16	214.014	30.03	colgate total12	0.6531
mega-2014_04_16	417.317	30.03	colgate total12	0.8129
mega-2014_04_16	645.345	30.03	colgate total12	0.5677
mega-2014_04_16	858.658	30.03	colgate total12	0.6654
mega-2014_04_16	3062.66	30.03	colgate total12	0.5576
mega-2014_04_16	3115.345	31.632	cristal	0.7195
mega-2014_04_16	3310.674	31.632	cristal	0.6686
mega-2014_04_16	638.004	15.048	dove desodorante hombre	0.6235
mega-2014_04_16	1249.348	15.048	dove desodorante hombre	0.668
mega-2014_04_16	2136.0	15.048	dove desodorante hombre	0.6899
mega-2014_04_16	2229.327	15.048	dove desodorante hombre	0.651
mega-2014_04_16	2241.339	15.048	dove desodorante hombre	0.5573
mega-2014_04_16	2394.659	15.048	dove desodorante hombre	0.7694
mega-2014_04_16	3181.345	15.048	dove desodorante hombre	0.6208
mega-2014_04_16	3366.663	15.048	dove desodorante hombre	0.6033
