# television	inicio_seg	largo_seg	comercial	score
mega-2014_04_23	1794.926	31.765	ferreteria mts	0.9997
mega-2014_04_23	1804.052	32.199	petrobras pantuflas mundialeras	0.9994
mega-2014_04_23	1839.287	30.464	colgate sensitive	1.0000
mega-2014_04_23	1873.188	20.053	pantene expert	0.9994
mega-2014_04_23	1873.405	31.632	cristal	0.9996
mega-2014_04_23	1885.017	25.092	scotiabank	0.9980
mega-2014_04_23	1889.554	30.030	dove pelo	0.9998
mega-2014_04_23	1894.787	30.464	colgate sensitive	0.9999
mega-2014_04_23	1906.571	32.032	colgate total12	0.9998
mega-2014_04_23	1920.535	58.992	colgate sensitive	1.0000
mega-2014_04_23	1954.603	35.068	pantene expert	0.9997
mega-2014_04_23	1986.318	30.030	dove pelo	0.9999
mega-2014_04_23	1987.235	31.532	soprole panacota	0.9999
mega-2014_04_23	2006.171	42.376	dove pelo	0.9998
mega-2014_04_23	2037.919	31.598	mr big (2)	0.9993
mega-2014_04_23	2062.177	30.464	colgate sensitive	0.9996
mega-2014_04_23	2062.193	31.765	limon soda	0.9997
mega-2014_04_23	2067.716	20.053	pantene expert	0.9996
mega-2014_04_23	2073.988	32.199	petrobras pantuflas mundialeras	1.0000
mega-2014_04_23	2082.213	31.765	ferreteria mts	0.9997
mega-2014_04_23	2091.256	31.698	vtr	0.9995
mega-2014_04_23	2106.354	32.199	petrobras pantuflas mundialeras	0.9993
mega-2014_04_23	2107.022	31.532	soprole panacota	0.9994
mega-2014_04_23	2112.277	31.698	vtr	0.9977
mega-2014_04_23	2126.575	30.464	colgate sensitive	0.9933
mega-2014_04_23	2128.927	25.092	scotiabank	0.9933
mega-2014_04_23	2133.515	31.598	mr big (2)	0.9993
mega-2014_04_23	2215.563	37.337	ballerina	0.9996
mega-2014_04_23	2301.633	30.030	dove pelo	0.9997
mega-2014_04_23	2304.436	25.092	scotiabank	0.9996
mega-2014_04_23	2308.523	40.607	mr big (2)	0.9997
mega-2014_04_23	2357.639	30.130	dfm motor	0.9996
mega-2014_04_23	2406.955	16.250	falabella connect	0.9980
mega-2014_04_23	2407.922	31.665	ballerina	0.9993
mega-2014_04_23	2414.062	20.053	pantene expert	0.9992
mega-2014_04_23	2427.475	31.598	mr big (2)	0.9995
mega-2014_04_23	2455.470	31.665	ballerina	0.9999
mega-2014_04_23	2483.898	21.521	omo1	0.9985
mega-2014_04_23	2526.708	31.665	ballerina	0.9998
mega-2014_04_23	2527.108	31.532	soprole panacota	0.9997
mega-2014_04_23	2538.753	31.598	mr big (2)	0.9995
mega-2014_04_23	2572.520	30.464	colgate sensitive	0.9991
mega-2014_04_23	2627.875	32.199	petrobras pantuflas mundialeras	0.9995
mega-2014_04_23	2634.282	20.053	pantene expert	0.9996
mega-2014_04_23	2658.139	20.053	pantene expert	0.9997
mega-2014_04_23	2685.299	30.464	colgate sensitive	0.9990
mega-2014_04_23	2710.675	25.092	scotiabank	0.9876
mega-2014_04_23	2736.918	31.665	ballerina	0.9989
mega-2014_04_23	2746.243	30.030	colgate total12	0.9989
mega-2014_04_23	2763.244	15.048	dove desodorante hombre	0.9979
mega-2014_04_23	2814.345	31.632	cristal	0.9994
mega-2014_04_23	2854.235	31.598	mall plaza (2)	0.9996
mega-2014_04_23	2854.769	31.532	soprole panacota	0.9996
mega-2014_04_23	2862.860	30.030	colgate total12	0.9992
mega-2014_04_23	2873.087	31.598	mr big (2)	0.9996
mega-2014_04_23	2873.387	31.665	ballerina	0.9995
mega-2014_04_23	2891.105	31.598	mr big (2)	0.9996
mega-2014_04_23	2905.102	31.632	cristal	0.9998
mega-2014_04_23	2912.076	35.369	dove pelo	0.9998
mega-2014_04_23	2918.299	16.250	falabella connect	0.9995
mega-2014_04_23	2949.113	30.030	dove pelo	0.9998
mega-2014_04_23	2973.220	32.199	petrobras pantuflas mundialeras	0.9992
mega-2014_04_23	2985.132	20.053	pantene expert	0.9996
mega-2014_04_23	2996.277	46.980	dfm motor	1.0000
mega-2014_04_23	3028.826	31.765	limon soda	0.9989
mega-2014_04_23	3029.143	30.464	colgate sensitive	0.9990
mega-2014_04_23	3043.707	30.030	colgate total12	0.9999
mega-2014_04_23	3061.191	31.765	ferreteria mts	0.9995
mega-2014_04_23	3081.962	31.598	mall plaza (2)	0.9997
mega-2014_04_23	3089.003	31.532	soprole panacota	0.9999
mega-2014_04_23	3096.594	30.030	dove pelo	0.9997
mega-2014_04_23	3106.603	31.698	vtr	0.9996
mega-2014_04_23	3112.226	30.464	colgate sensitive	0.9989
mega-2014_04_23	3123.671	31.598	mr big (2)	0.9998
mega-2014_04_23	3134.665	31.632	cristal	0.9996
mega-2014_04_23	3146.193	44.444	mall plaza (2)	1.0000
mega-2014_04_23	3193.524	47.381	colgate total12	0.9993
mega-2014_04_23	3232.029	31.765	limon soda	0.9991
mega-2014_04_23	3243.924	31.665	ballerina	0.9995
mega-2014_04_23	3253.584	30.030	colgate total12	0.9998
mega-2014_04_23	3276.123	31.665	ballerina	0.9992
mega-2014_04_23	3285.983	30.964	samsung	0.9878
mega-2014_04_23	3306.303	30.030	colgate total12	0.9996
mega-2014_04_23	3328.987	31.598	mall plaza (2)	0.9997
mega-2014_04_23	3341.672	61.061	colgate total12	0.9998
mega-2014_04_23	3388.936	16.250	falabella connect	0.9956
mega-2014_04_23	3418.632	31.598	mall plaza (2)	0.9995
mega-2014_04_23	3428.608	50.907	ballerina	0.9998
mega-2014_04_23	3484.681	31.632	cristal	0.9995
mega-2014_04_23	3489.970	20.053	pantene expert	0.9996
mega-2014_04_23	3515.796	30.130	dfm motor	0.9996
mega-2014_04_23	3516.396	16.250	falabella connect	0.9988
mega-2014_04_23	3517.698	31.665	ballerina	0.9991
mega-2014_04_23	3536.733	31.632	cristal	0.9986
mega-2014_04_23	3543.390	70.704	ballerina	0.9999
mega-2014_04_25	0.000	30.030	dove pelo	0.9999
mega-2014_04_25	24.374	31.665	ballerina	0.9998
mega-2014_04_25	40.874	31.698	vtr	0.9974
mega-2014_04_25	41.375	30.030	dove pelo	0.9983
mega-2014_04_25	52.469	38.372	soprole panacota	0.9998
mega-2014_04_25	59.610	31.598	mr big (2)	0.9998
mega-2014_04_25	77.711	31.765	limon soda	0.9993
mega-2014_04_25	111.111	30.030	dove pelo	0.9992
mega-2014_04_25	116.733	48.982	dfm motor	0.9999
mega-2014_04_25	141.475	30.030	colgate total12	0.9994
mega-2014_04_25	149.599	30.130	dfm motor	0.9999
mega-2014_04_25	162.162	30.030	dove pelo	0.9993
mega-2014_04_25	180.647	25.092	scotiabank	1.0000
mega-2014_04_25	185.435	31.532	soprole panacota	0.9998
mega-2014_04_25	190.207	20.988	mall plaza	0.9998
mega-2014_04_25	203.053	31.665	ballerina	0.9994
mega-2014_04_25	212.879	30.030	dove pelo	0.9996
mega-2014_04_25	216.800	21.521	omo1	0.9995
mega-2014_04_25	217.300	32.199	petrobras pantuflas mundialeras	0.9998
mega-2014_04_25	218.268	31.598	mall plaza (2)	0.9998
mega-2014_04_25	252.719	25.092	scotiabank	0.9976
mega-2014_04_25	271.121	31.665	ballerina	0.9997
mega-2014_04_25	280.497	48.782	mr big (2)	0.9995
mega-2014_04_25	317.984	30.030	colgate total12	0.9991
mega-2014_04_25	332.532	31.632	cristal	0.9993
mega-2014_04_25	343.860	43.010	ballerina	0.9997
mega-2014_04_25	361.361	30.030	colgate total12	0.9997
mega-2014_04_25	381.231	60.027	ballerina	0.9993
mega-2014_04_25	429.896	31.765	limon soda	0.9997
mega-2014_04_25	430.313	31.598	mall plaza (2)	0.9997
mega-2014_04_25	442.959	31.665	ballerina	0.9995
mega-2014_04_25	460.927	25.092	scotiabank	0.9999
mega-2014_04_25	465.715	31.532	soprole panacota	0.9998
mega-2014_04_25	470.487	20.988	mall plaza	0.9998
mega-2014_04_25	483.466	20.053	pantene expert	0.9997
mega-2014_04_25	492.792	31.765	limon soda	0.9984
mega-2014_04_25	512.729	31.598	mall plaza (2)	0.9993
mega-2014_04_25	513.697	30.330	presto	0.9996
mega-2014_04_25	517.984	31.765	limon soda	0.9997
mega-2014_04_25	546.196	20.053	pantene expert	0.9998
mega-2014_04_25	558.258	37.137	samsung	0.9999
mega-2014_04_25	576.910	30.030	dove pelo	0.9998
mega-2014_04_25	594.477	16.250	falabella connect	0.9997
mega-2014_04_25	604.737	34.768	scotiabank	0.9998
mega-2014_04_25	628.278	20.053	pantene expert	0.9998
mega-2014_04_25	660.293	25.092	scotiabank	0.9932
mega-2014_04_25	664.447	30.464	colgate sensitive	0.9994
mega-2014_04_25	698.147	30.464	colgate sensitive	0.9998
mega-2014_04_25	710.059	31.665	ballerina	0.9997
mega-2014_04_25	744.327	32.199	petrobras pantuflas mundialeras	0.9952
mega-2014_04_25	747.947	30.964	samsung	0.9976
mega-2014_04_25	753.603	30.330	presto	0.9971
mega-2014_04_25	754.037	42.142	colgate sensitive	0.9994
mega-2014_04_25	773.356	32.199	petrobras pantuflas mundialeras	0.9990
mega-2014_04_25	797.497	31.632	cristal	0.9996
mega-2014_04_25	799.415	30.130	dfm motor	0.9997
mega-2014_04_25	807.690	31.598	mr big (2)	0.9996
mega-2014_04_25	809.676	31.632	cristal	0.9995
mega-2014_04_25	818.768	38.305	dfm motor	0.9996
mega-2014_04_25	835.351	31.665	ballerina	0.9998
mega-2014_04_25	871.387	30.330	presto	0.9998
mega-2014_04_25	897.947	16.250	falabella connect	0.9987
mega-2014_04_25	913.246	30.030	dove pelo	0.9998
mega-2014_04_25	918.634	31.598	mr big (2)	0.9999
mega-2014_04_25	948.798	31.665	ballerina	0.9996
mega-2014_04_25	949.282	30.030	dove pelo	0.9996
mega-2014_04_25	953.820	31.632	cristal	0.9996
mega-2014_04_25	965.665	30.964	samsung	0.9976
mega-2014_04_25	975.558	32.199	petrobras pantuflas mundialeras	0.9994
mega-2014_04_25	983.149	31.698	vtr	0.9982
mega-2014_04_25	993.693	36.470	samsung	0.9983
mega-2014_04_25	1011.844	31.698	vtr	0.9989
mega-2014_04_25	1041.424	31.598	mr big (2)	0.9985
mega-2014_04_25	1079.262	20.988	mall plaza	0.9998
mega-2014_04_25	1080.296	31.598	mall plaza (2)	0.9995
mega-2014_04_25	1087.386	38.272	limon soda	0.9998
mega-2014_04_25	1101.817	31.598	mr big (2)	0.9997
mega-2014_04_25	1106.572	31.765	limon soda	0.9998
mega-2014_04_25	1124.156	31.632	cristal	0.9997
mega-2014_04_25	1155.260	31.598	mr big (2)	0.9999
mega-2014_04_25	1162.678	30.330	presto	0.9993
mega-2014_04_25	1168.000	31.698	vtr	0.9996
mega-2014_04_25	1174.206	31.632	cristal	0.9997
mega-2014_04_25	1175.508	30.030	colgate total12	0.9995
mega-2014_04_25	1180.813	31.765	limon soda	0.9999
mega-2014_04_25	1181.964	30.464	colgate sensitive	0.9999
mega-2014_04_25	1186.318	41.775	limon soda	1.0000
mega-2014_04_25	1213.329	30.464	colgate sensitive	0.9998
mega-2014_04_25	1213.879	30.030	dove pelo	0.9998
mega-2014_04_25	1228.694	25.092	scotiabank	0.9963
mega-2014_04_25	1232.748	31.665	ballerina	0.9999
mega-2014_04_25	1241.524	30.130	dfm motor	0.9991
mega-2014_04_25	1257.389	31.765	limon soda	0.9989
mega-2014_04_25	1257.773	30.998	presto	0.9990
mega-2014_04_25	1272.071	31.765	ferreteria mts	0.9986
mega-2014_04_25	1281.497	31.598	mr big (2)	0.9997
mega-2014_04_25	1281.864	31.532	soprole panacota	0.9997
mega-2014_04_25	1290.473	37.838	ballerina	0.9998
mega-2014_04_25	1330.329	30.030	colgate total12	0.9996
mega-2014_04_25	1334.783	30.464	colgate sensitive	0.9995
mega-2014_04_25	1349.815	25.092	scotiabank	0.9973
mega-2014_04_25	1354.270	31.532	soprole panacota	0.9998
mega-2014_04_25	1362.695	30.030	dove pelo	0.9998
mega-2014_04_25	1392.174	30.464	colgate sensitive	0.9978
mega-2014_04_25	1392.541	15.048	dove desodorante hombre	0.9944
mega-2014_04_25	1392.574	30.330	presto	0.9990
mega-2014_04_25	1397.062	31.698	vtr	0.9976
mega-2014_04_25	1410.743	30.030	colgate total12	0.9977
mega-2014_04_25	1416.532	30.464	colgate sensitive	0.9997
mega-2014_04_25	1416.615	30.964	samsung	0.9996
mega-2014_04_25	1442.257	15.048	dove desodorante hombre	0.9980
mega-2014_04_25	1443.642	30.964	samsung	0.9977
mega-2014_04_25	1460.109	15.048	dove desodorante hombre	0.9998
mega-2014_04_25	1488.137	20.053	pantene expert	0.9999
mega-2014_04_25	1495.961	31.765	ferreteria mts	0.9997
mega-2014_04_25	1496.295	31.765	limon soda	0.9996
mega-2014_04_25	1496.795	31.765	ferreteria mts	0.9997
mega-2014_04_25	1529.978	30.464	colgate sensitive	0.9997
mega-2014_04_25	1534.116	22.189	omo1	0.9997
mega-2014_04_25	1544.043	31.698	vtr	0.9976
mega-2014_04_25	1545.060	30.330	presto	0.9969
mega-2014_04_25	1549.465	32.199	petrobras pantuflas mundialeras	0.9976
mega-2014_04_25	1550.899	30.330	presto	0.9967
mega-2014_04_25	1557.439	31.598	mall plaza (2)	0.9991
mega-2014_04_25	1558.557	30.030	colgate total12	0.9993
mega-2014_04_25	1573.288	48.115	mr big (2)	0.9999
mega-2014_04_25	1596.462	31.632	cristal	0.9998
mega-2014_04_25	1601.383	30.464	colgate sensitive	0.9999
mega-2014_04_25	1612.411	31.765	limon soda	0.9997
mega-2014_04_25	1621.086	25.092	scotiabank	0.9997
mega-2014_04_25	1634.266	31.765	ferreteria mts	0.9990
mega-2014_04_25	1646.178	31.632	cristal	0.9997
mega-2014_04_25	1664.913	31.532	soprole panacota	0.9997
mega-2014_04_25	1679.561	31.598	mall plaza (2)	0.9998
mega-2014_04_25	1692.391	31.632	cristal	0.9998
mega-2014_04_25	1719.217	30.030	dove pelo	0.9998
mega-2014_04_25	1721.670	30.130	dfm motor	0.9990
mega-2014_04_25	1724.389	30.030	dove pelo	0.9995
mega-2014_04_25	1724.506	30.464	colgate sensitive	0.9998
mega-2014_04_25	1729.361	31.765	limon soda	0.9998
mega-2014_04_25	1754.770	31.665	ballerina	0.9997
mega-2014_04_25	1766.515	31.532	soprole panacota	0.9999
mega-2014_04_25	1771.286	20.988	mall plaza	0.9999
mega-2014_04_25	1780.262	20.053	pantene expert	0.9997
mega-2014_04_25	1798.580	30.464	colgate sensitive	0.9984
mega-2014_04_25	1820.736	21.521	omo1	0.9996
mega-2014_04_25	1822.154	32.032	colgate total12	0.9998
mega-2014_04_25	1833.415	37.037	petrobras pantuflas mundialeras	0.9998
mega-2014_04_25	1839.221	31.598	mall plaza (2)	0.9998
mega-2014_04_25	1854.036	31.665	ballerina	0.9996
mega-2014_04_25	1890.505	30.464	colgate sensitive	0.9989
mega-2014_04_25	1931.797	31.632	cristal	0.9983
mega-2014_04_25	1939.054	30.464	colgate sensitive	0.9995
mega-2014_04_25	1976.224	32.199	petrobras pantuflas mundialeras	0.9996
mega-2014_04_25	1977.192	16.250	falabella connect	0.9985
mega-2014_04_25	1982.564	32.199	petrobras pantuflas mundialeras	0.9995
mega-2014_04_25	1995.660	30.030	colgate total12	0.9999
mega-2014_04_25	2011.209	30.964	samsung	0.9992
mega-2014_04_25	2018.350	30.030	colgate total12	0.9998
mega-2014_04_25	2022.404	31.598	mall plaza (2)	0.9999
mega-2014_04_25	2027.692	30.030	dove pelo	0.9996
mega-2014_04_25	2041.506	31.765	ferreteria mts	0.9998
mega-2014_04_25	2056.571	31.665	ballerina	0.9998
mega-2014_04_25	2074.723	20.053	pantene expert	0.9984
mega-2014_04_25	2099.748	15.048	dove desodorante hombre	0.9882
mega-2014_04_25	2101.650	31.598	mall plaza (2)	0.9984
mega-2014_04_25	2137.218	32.199	petrobras pantuflas mundialeras	0.9990
mega-2014_04_25	2165.330	47.381	colgate total12	0.9997
mega-2014_04_25	2210.625	31.532	soprole panacota	0.9993
mega-2014_04_25	2236.785	42.276	mr big (2)	0.9999
mega-2014_04_25	2287.802	36.336	ballerina	0.9995
mega-2014_04_25	2301.850	31.598	mr big (2)	0.9992
mega-2014_04_25	2316.698	44.444	mall plaza (2)	1.0000
mega-2014_04_25	2344.676	30.030	dove pelo	0.9999
mega-2014_04_25	2360.174	20.053	pantene expert	0.9998
mega-2014_04_25	2361.159	31.765	limon soda	0.9999
mega-2014_04_25	2361.559	31.632	cristal	0.9999
mega-2014_04_25	2398.146	21.521	omo1	0.9999
mega-2014_04_25	2422.620	36.803	samsung	0.9996
mega-2014_04_25	2475.356	31.598	mr big (2)	0.9997
mega-2014_04_25	2484.065	32.199	petrobras pantuflas mundialeras	0.9986
mega-2014_04_25	2497.845	31.665	ballerina	0.9997
mega-2014_04_25	2506.170	30.030	dove pelo	0.9997
mega-2014_04_25	2535.183	20.053	pantene expert	0.9995
mega-2014_04_25	2535.450	62.729	petrobras pantuflas mundialeras	1.0000
mega-2014_04_25	2566.948	31.598	mall plaza (2)	0.9998
mega-2014_04_25	2586.567	30.731	pantene expert	0.9993
mega-2014_04_25	2598.145	31.598	mr big (2)	0.9997
mega-2014_04_25	2604.252	20.053	pantene expert	0.9996
mega-2014_04_25	2606.787	30.330	presto	0.9997
mega-2014_04_25	2612.994	31.598	mr big (2)	0.9996
mega-2014_04_25	2629.994	30.964	samsung	0.9750
mega-2014_04_25	2640.087	30.464	colgate sensitive	0.9988
mega-2014_04_25	2644.959	20.053	pantene expert	0.9985
mega-2014_04_25	2669.851	31.665	ballerina	0.9997
mega-2014_04_25	2671.002	30.030	colgate total12	0.9997
mega-2014_04_25	2680.711	36.970	samsung	0.9984
mega-2014_04_25	2695.359	35.869	colgate total12	0.9995
mega-2014_04_25	2710.291	32.199	petrobras pantuflas mundialeras	0.9998
mega-2014_04_25	2726.857	31.765	limon soda	0.9994
mega-2014_04_25	2727.408	31.665	ballerina	0.9994
mega-2014_04_25	2738.903	30.030	colgate total12	0.9991
mega-2014_04_25	2772.303	31.632	cristal	0.9997
mega-2014_04_25	2779.110	30.030	colgate total12	0.9997
mega-2014_04_25	2786.450	30.030	dove pelo	0.9997
mega-2014_04_25	2821.485	30.030	colgate total12	0.9993
mega-2014_04_25	2825.356	31.632	cristal	0.9997
mega-2014_04_25	2834.715	31.598	mr big (2)	0.9991
mega-2014_04_25	2835.049	31.598	mall plaza (2)	0.9992
mega-2014_04_25	2844.759	31.532	soprole panacota	0.9996
mega-2014_04_25	2863.894	52.819	cristal	1.0000
mega-2014_04_25	2899.180	30.464	colgate sensitive	0.9999
mega-2014_04_25	2904.201	31.765	limon soda	0.9998
mega-2014_04_25	2949.980	31.632	cristal	0.9988
mega-2014_04_25	2960.424	31.765	ferreteria mts	0.9995
mega-2014_04_25	2982.780	31.765	limon soda	0.9999
mega-2014_04_25	3015.095	31.532	soprole panacota	0.9997
mega-2014_04_25	3031.245	31.598	mall plaza (2)	0.9997
mega-2014_04_25	3031.946	31.532	soprole panacota	0.9998
mega-2014_04_25	3047.228	20.988	mall plaza	0.9996
mega-2014_04_25	3073.721	26.560	pantene expert	0.9998
mega-2014_04_25	3091.955	31.632	cristal	0.9989
mega-2014_04_25	3101.015	32.199	petrobras pantuflas mundialeras	0.9996
mega-2014_04_25	3101.565	31.765	limon soda	0.9996
mega-2014_04_25	3136.316	31.665	ballerina	0.9998
mega-2014_04_25	3142.723	32.199	petrobras pantuflas mundialeras	0.9994
mega-2014_04_25	3149.813	30.030	dove pelo	0.9998
mega-2014_04_25	3153.734	21.521	omo1	0.9997
mega-2014_04_25	3153.801	20.053	pantene expert	0.9997
mega-2014_04_25	3153.834	31.665	ballerina	0.9997
mega-2014_04_25	3167.531	31.632	cristal	0.9995
mega-2014_04_25	3192.323	25.092	scotiabank	0.9997
mega-2014_04_25	3199.446	31.532	soprole panacota	0.9995
mega-2014_04_25	3207.888	31.665	ballerina	0.9996
mega-2014_04_25	3235.282	31.598	mall plaza (2)	1.0000
mega-2014_04_25	3240.537	31.765	limon soda	0.9998
mega-2014_04_25	3245.376	31.765	ferreteria mts	0.9998
mega-2014_04_25	3251.381	31.765	limon soda	0.9999
mega-2014_04_25	3251.765	31.665	ballerina	0.9998
mega-2014_04_25	3273.604	30.030	colgate total12	0.9988
mega-2014_04_25	3295.843	16.250	falabella connect	0.9989
mega-2014_04_25	3305.152	20.988	mall plaza	0.9996
mega-2014_04_25	3333.997	30.030	colgate total12	0.9996
mega-2014_04_25	3353.016	30.030	dove pelo	0.9998
mega-2014_04_25	3364.178	20.053	pantene expert	0.9999
mega-2014_04_25	3374.454	32.199	petrobras pantuflas mundialeras	0.9989
mega-2014_04_25	3391.088	30.964	samsung	0.9997
mega-2014_04_25	3397.594	31.632	cristal	0.9990
mega-2014_04_25	3404.067	30.030	colgate total12	0.9996
mega-2014_04_25	3404.518	30.464	colgate sensitive	0.9996
mega-2014_04_25	3411.408	30.030	dove pelo	0.9995
mega-2014_04_25	3416.530	30.464	colgate sensitive	0.9998
mega-2014_04_25	3424.621	31.632	cristal	0.9991
mega-2014_04_25	3436.617	30.330	presto	0.9997
mega-2014_04_25	3436.800	30.964	samsung	0.9995
mega-2014_04_25	3451.498	31.598	mall plaza (2)	0.9991
mega-2014_04_25	3461.808	30.330	presto	0.9982
mega-2014_04_25	3512.659	20.053	pantene expert	0.9995
mega-2014_04_25	3514.227	31.598	mall plaza (2)	0.9999
mega-2014_04_25	3525.989	31.765	limon soda	0.9999
mega-2014_04_25	3526.523	30.030	dove pelo	0.9997
mega-2014_04_25	3532.329	31.765	limon soda	0.9997
mega-2014_04_25	3539.403	30.964	samsung	0.9993
mega-2014_04_25	3554.401	20.988	mall plaza	0.9995
mega-2014_04_25	3555.802	32.199	petrobras pantuflas mundialeras	0.9991
mega-2014_04_25	3569.082	31.665	ballerina	0.9998
mega-2014_04_25	3571.068	30.030	colgate total12	0.9998
mega-2014_04_25	3586.216	25.092	scotiabank	0.9981
